User_ID,Age,Gender,Occupation,Game_Type,Daily_Gaming_Hours,Weekly_Gaming_Hours,Primary_Gaming_Time,Sleep_Hours,Stress_Level,Focus_Level,Academic_or_Work_Score,Productivity_Level,Performance_Impact
U0495,25,Female,Working Professional,Action,3.0,21.0,Night,5.1,6,5,92,90,Neutral
U0496,23,Female,Student,Simulation,2.7,18.9,Night,8.2,3,8,75,77,Neutral
U0497,29,Female,Working Professional,Action,2.2,15.4,Morning,7.4,8,3,58,58,Neutral
U0498,19,Female,Student,Puzzle,4.6,32.2,Night,7.9,2,8,95,96,Neutral
U0499,30,Female,Student,Strategy,3.6,25.2,Evening,5.8,5,4,58,63,Neutral
U0500,19,Female,Working Professional,Action,2.1,14.7,Evening,6.1,4,5,60,62,Neutral
U0501,35,Male,Working Professional,Sports,3.3,23.1,Night,7.6,4,9,63,65,Neutral
U0502,31,Female,Student,Action,3.6,25.2,Night,6.7,5,4,59,58,Neutral
U0503,18,Female,Student,Puzzle,2.8,19.6,Night,6.0,5,5,77,81,Neutral
U0504,24,Female,Student,Casual,5.0,35.0,Morning,7.7,4,6,57,55,Neutral
U0505,28,Male,Working Professional,Sports,1.1,7.7,Evening,4.7,4,9,73,68,Neutral
U0506,26,Female,Student,Casual,0.6,4.2,Night,5.3,5,4,89,92,Neutral
U0507,27,Male,Working Professional,Action,4.2,29.4,Evening,6.0,2,5,65,60,Neutral
U0508,29,Male,Student,Puzzle,4.1,28.7,Night,4.5,8,8,72,77,Negative
U0509,35,Male,Student,Strategy,2.6,18.2,Night,8.4,3,5,86,90,Neutral
U0510,27,Female,Working Professional,Sports,5.8,40.6,Night,6.7,2,3,70,73,Neutral
U0511,25,Female,Student,Casual,1.4,9.8,Evening,5.9,7,5,95,94,Neutral
U0512,22,Female,Working Professional,Casual,5.3,37.1,Morning,8.1,2,7,72,70,Neutral
U0513,22,Female,Working Professional,Simulation,1.0,7.0,Evening,6.0,5,6,70,74,Neutral
U0514,24,Male,Working Professional,Casual,3.0,21.0,Night,5.0,4,7,89,94,Neutral
U0515,23,Female,Student,Simulation,5.4,37.8,Night,8.1,8,9,64,69,Neutral
U0516,28,Female,Working Professional,Puzzle,5.7,39.9,Evening,5.0,7,9,64,59,Negative
U0517,22,Male,Student,Simulation,4.6,32.2,Night,7.8,6,4,67,63,Neutral
U0518,18,Female,Student,Casual,2.0,14.0,Evening,6.8,5,7,69,67,Neutral
U0519,30,Female,Working Professional,Strategy,1.2,8.4,Morning,7.9,9,8,78,75,Positive
U0520,24,Male,Student,Strategy,1.6,11.2,Evening,4.6,2,5,81,79,Neutral
U0521,31,Female,Student,Simulation,5.3,37.1,Night,6.5,7,9,84,82,Neutral
U0522,35,Male,Student,Sports,5.0,35.0,Evening,7.4,8,7,91,95,Neutral
U0523,19,Female,Student,Strategy,5.0,35.0,Evening,4.7,5,7,89,90,Negative
U0524,27,Male,Student,Sports,2.9,20.3,Night,8.0,6,6,65,66,Neutral
U0525,22,Female,Working Professional,Puzzle,3.0,21.0,Evening,7.4,3,4,92,95,Neutral
U0526,28,Male,Student,Action,0.6,4.2,Morning,6.3,5,6,60,59,Neutral
U0527,23,Female,Working Professional,Action,4.4,30.8,Morning,7.0,3,7,79,82,Neutral
U0528,19,Female,Working Professional,Puzzle,5.5,38.5,Night,6.8,4,4,64,61,Neutral
U0529,18,Female,Student,Sports,4.7,32.9,Evening,6.3,4,3,63,61,Neutral
U0530,24,Female,Working Professional,Sports,5.2,36.4,Evening,6.7,2,7,86,84,Neutral
U0531,35,Male,Student,Strategy,0.9,6.3,Morning,6.9,5,7,72,76,Neutral
U0532,27,Female,Student,Action,0.8,5.6,Morning,5.9,4,9,57,62,Neutral
U0533,35,Male,Working Professional,Casual,2.8,19.6,Night,5.2,6,7,93,97,Neutral
U0534,20,Female,Student,Puzzle,2.5,17.5,Evening,4.6,6,5,78,79,Neutral
U0535,34,Male,Student,Simulation,1.2,8.4,Morning,7.3,6,5,88,89,Positive
U0536,31,Female,Working Professional,Simulation,1.1,7.7,Night,7.4,3,6,93,92,Positive
U0537,34,Female,Working Professional,Strategy,6.0,42.0,Night,5.9,4,7,91,93,Negative
U0538,32,Male,Student,Simulation,1.8,12.6,Evening,5.7,5,3,62,57,Neutral
U0539,27,Female,Student,Puzzle,2.8,19.6,Evening,5.8,5,3,95,93,Neutral
U0540,30,Male,Student,Strategy,3.3,23.1,Evening,5.8,2,3,76,76,Neutral
U0541,22,Female,Student,Casual,5.1,35.7,Evening,8.2,9,6,57,62,Neutral
U0542,34,Female,Working Professional,Simulation,5.4,37.8,Night,6.6,7,6,81,76,Neutral
U0543,22,Female,Student,Puzzle,0.6,4.2,Evening,6.8,7,9,77,73,Neutral
U0544,27,Female,Student,Puzzle,3.9,27.3,Evening,7.9,8,4,93,89,Neutral
U0545,34,Female,Student,Action,1.0,7.0,Evening,8.0,7,6,74,72,Positive
U0546,33,Male,Student,Puzzle,4.8,33.6,Evening,7.6,3,6,87,82,Neutral
U0547,22,Male,Student,Sports,4.5,31.5,Evening,6.6,7,4,61,64,Neutral
U0548,20,Female,Working Professional,Action,4.4,30.8,Morning,6.6,2,5,57,62,Neutral
U0549,24,Female,Student,Strategy,3.4,23.8,Evening,7.1,6,3,91,90,Neutral
U0550,22,Male,Working Professional,Action,2.0,14.0,Morning,5.8,9,8,62,61,Neutral
U0551,35,Female,Working Professional,Strategy,5.8,40.6,Night,6.7,3,4,89,89,Neutral
U0552,28,Female,Student,Strategy,4.9,34.3,Morning,6.8,4,3,74,78,Neutral
U0553,31,Female,Student,Casual,3.1,21.7,Night,7.2,3,6,58,54,Neutral
U0554,28,Male,Student,Sports,5.4,37.8,Night,7.0,9,7,77,76,Neutral
U0555,32,Female,Student,Strategy,1.2,8.4,Morning,7.8,9,3,84,83,Positive
U0556,28,Female,Working Professional,Sports,5.2,36.4,Morning,7.0,7,6,66,71,Neutral
U0557,29,Male,Student,Sports,0.9,6.3,Night,5.0,9,6,65,64,Neutral
U0558,32,Female,Working Professional,Strategy,4.9,34.3,Night,5.8,3,9,74,77,Negative
U0559,24,Female,Working Professional,Simulation,1.8,12.6,Evening,5.1,9,6,59,59,Neutral
U0560,21,Female,Working Professional,Simulation,3.5,24.5,Morning,5.4,3,8,91,93,Neutral
U0561,30,Female,Working Professional,Casual,5.0,35.0,Night,5.2,8,3,93,89,Negative
U0562,22,Male,Working Professional,Simulation,0.8,5.6,Evening,5.4,4,7,95,90,Neutral
U0563,27,Female,Working Professional,Action,2.6,18.2,Night,6.8,5,4,75,74,Neutral
U0564,19,Female,Student,Action,0.5,3.5,Night,8.4,8,9,63,62,Positive
U0565,25,Female,Working Professional,Casual,3.6,25.2,Evening,8.4,3,9,73,68,Neutral
U0566,23,Female,Student,Strategy,4.4,30.8,Night,6.1,8,7,68,73,Neutral
U0567,22,Male,Student,Action,2.6,18.2,Night,8.2,8,4,73,78,Neutral
U0568,20,Male,Working Professional,Sports,0.6,4.2,Night,7.4,9,8,82,79,Positive
U0569,35,Female,Working Professional,Puzzle,3.8,26.6,Morning,6.2,4,6,87,88,Neutral
U0570,26,Female,Working Professional,Action,1.5,10.5,Morning,6.9,9,9,70,73,Neutral
U0571,22,Female,Working Professional,Simulation,3.6,25.2,Morning,7.3,3,7,85,81,Neutral
U0572,20,Female,Student,Puzzle,3.4,23.8,Night,6.9,5,6,95,100,Neutral
U0573,29,Female,Working Professional,Strategy,4.8,33.6,Morning,6.4,9,7,76,77,Neutral
U0574,19,Female,Student,Simulation,4.3,30.1,Morning,6.9,6,8,91,90,Neutral
U0575,22,Male,Working Professional,Puzzle,4.1,28.7,Morning,5.7,2,5,86,82,Negative
U0576,23,Male,Working Professional,Puzzle,3.9,27.3,Morning,5.6,6,3,62,66,Neutral
U0577,28,Male,Student,Simulation,1.9,13.3,Morning,7.3,9,4,88,83,Positive
U0578,32,Male,Student,Simulation,5.1,35.7,Night,7.5,8,9,79,77,Neutral
U0579,23,Female,Working Professional,Sports,5.1,35.7,Evening,4.7,6,9,62,57,Negative
U0580,26,Male,Working Professional,Action,3.1,21.7,Evening,8.3,5,6,79,81,Neutral
U0581,35,Female,Working Professional,Simulation,5.6,39.2,Night,6.3,7,7,57,53,Neutral
U0582,30,Female,Student,Casual,5.2,36.4,Night,5.8,6,9,61,60,Negative
U0583,35,Male,Student,Action,3.7,25.9,Morning,5.3,7,8,66,66,Neutral
U0584,26,Male,Student,Action,2.8,19.6,Night,6.6,9,5,69,68,Neutral
U0585,21,Male,Student,Sports,1.0,7.0,Night,8.3,5,7,95,91,Positive
U0586,27,Female,Student,Casual,4.7,32.9,Evening,7.1,4,3,66,65,Neutral
U0587,23,Male,Working Professional,Action,5.6,39.2,Evening,5.6,8,8,75,74,Negative
U0588,32,Male,Working Professional,Strategy,2.6,18.2,Night,8.5,6,9,71,68,Neutral
U0589,24,Male,Working Professional,Casual,2.7,18.9,Evening,7.1,3,4,89,90,Neutral
U0590,33,Male,Student,Action,1.1,7.7,Night,4.8,6,9,83,78,Neutral
U0591,34,Female,Working Professional,Sports,2.6,18.2,Evening,5.1,7,6,91,86,Neutral
U0592,30,Female,Student,Simulation,5.1,35.7,Night,7.6,3,7,69,64,Neutral
U0593,20,Female,Working Professional,Action,5.6,39.2,Evening,5.9,6,6,58,63,Negative
U0594,30,Male,Working Professional,Casual,4.7,32.9,Evening,5.7,5,4,90,85,Negative
U0595,32,Male,Student,Action,5.4,37.8,Morning,7.0,7,6,60,65,Neutral
U0596,35,Female,Working Professional,Simulation,0.6,4.2,Evening,8.5,5,6,79,75,Positive
U0597,30,Male,Student,Casual,5.8,40.6,Night,4.6,7,3,76,71,Negative
U0598,20,Male,Student,Sports,3.4,23.8,Night,8.3,4,8,92,90,Neutral
U0599,23,Male,Working Professional,Action,0.6,4.2,Evening,8.1,2,4,63,58,Positive
U0600,33,Male,Student,Strategy,3.9,27.3,Evening,7.8,3,9,61,57,Neutral
U0601,35,Male,Working Professional,Strategy,2.4,16.8,Morning,7.8,8,5,62,67,Neutral
U0602,23,Female,Student,Sports,3.8,26.6,Morning,5.8,3,5,64,65,Neutral
U0603,30,Male,Student,Sports,5.6,39.2,Morning,4.7,3,9,95,99,Negative
U0604,31,Female,Student,Strategy,0.5,3.5,Morning,5.2,3,8,92,91,Neutral
U0605,19,Male,Working Professional,Simulation,4.0,28.0,Morning,6.6,8,4,66,70,Neutral
U0606,25,Male,Student,Simulation,3.9,27.3,Morning,7.6,7,6,55,58,Neutral
U0607,24,Female,Student,Strategy,3.9,27.3,Morning,8.0,5,6,95,100,Neutral
U0608,19,Male,Working Professional,Puzzle,4.9,34.3,Morning,7.2,9,6,66,63,Neutral
U0609,35,Male,Student,Action,2.9,20.3,Evening,5.8,9,3,61,56,Neutral
U0610,28,Female,Student,Casual,3.3,23.1,Night,4.8,5,8,83,87,Neutral
U0611,25,Female,Student,Sports,5.4,37.8,Morning,5.4,3,5,69,65,Negative
U0612,32,Male,Working Professional,Puzzle,0.9,6.3,Morning,6.8,2,6,64,62,Neutral
U0613,22,Male,Student,Puzzle,3.0,21.0,Morning,5.3,7,5,67,67,Neutral
U0614,27,Male,Student,Simulation,1.1,7.7,Night,6.4,8,4,76,74,Neutral
U0615,33,Female,Working Professional,Action,5.2,36.4,Night,4.8,9,9,68,72,Negative
U0616,25,Male,Student,Sports,2.9,20.3,Morning,8.0,5,5,82,86,Neutral
U0617,33,Male,Working Professional,Sports,0.7,4.9,Morning,6.4,2,6,88,89,Neutral
U0618,27,Male,Student,Action,1.0,7.0,Evening,7.5,8,4,63,63,Positive
U0619,18,Female,Working Professional,Strategy,4.2,29.4,Night,5.1,9,9,91,95,Negative
U0620,18,Male,Working Professional,Casual,2.7,18.9,Evening,7.7,7,8,84,89,Neutral
U0621,24,Male,Working Professional,Casual,3.4,23.8,Morning,5.7,6,8,94,97,Neutral
U0622,29,Female,Student,Puzzle,3.3,23.1,Evening,8.1,7,3,62,63,Neutral
U0623,28,Male,Student,Casual,1.5,10.5,Evening,6.7,3,7,68,65,Neutral
U0624,29,Female,Working Professional,Puzzle,4.6,32.2,Morning,7.5,5,9,69,69,Neutral
U0625,33,Female,Working Professional,Simulation,0.8,5.6,Evening,5.9,9,7,88,84,Neutral
U0626,20,Female,Student,Puzzle,4.9,34.3,Morning,8.3,3,4,84,80,Neutral
U0627,34,Male,Working Professional,Sports,1.1,7.7,Night,5.6,4,6,64,62,Neutral
U0628,18,Female,Student,Action,3.5,24.5,Morning,5.0,7,6,83,88,Neutral
U0629,28,Female,Working Professional,Sports,5.3,37.1,Evening,5.4,7,6,92,92,Negative
U0630,33,Female,Working Professional,Action,3.6,25.2,Morning,8.1,6,4,71,69,Neutral
U0631,27,Male,Student,Casual,2.4,16.8,Night,6.3,4,7,65,68,Neutral
U0632,28,Male,Working Professional,Puzzle,5.5,38.5,Evening,7.7,4,4,62,57,Neutral
U0633,22,Female,Working Professional,Simulation,1.5,10.5,Morning,6.7,2,8,75,75,Neutral
U0634,32,Female,Student,Action,3.4,23.8,Night,5.0,2,6,86,83,Neutral
U0635,22,Female,Working Professional,Casual,3.5,24.5,Morning,6.5,6,6,73,77,Neutral
U0636,27,Male,Working Professional,Simulation,4.5,31.5,Morning,8.1,4,8,90,86,Neutral
U0637,34,Male,Working Professional,Strategy,3.0,21.0,Morning,4.9,2,7,67,71,Neutral
U0638,33,Female,Student,Casual,1.0,7.0,Evening,7.9,3,7,80,78,Positive
U0639,18,Female,Working Professional,Puzzle,2.7,18.9,Evening,7.4,8,5,79,79,Neutral
U0640,32,Female,Student,Casual,5.9,41.3,Evening,8.0,3,4,83,84,Neutral
U0641,33,Female,Student,Simulation,4.5,31.5,Evening,6.2,3,4,68,67,Neutral
U0642,32,Male,Student,Strategy,1.0,7.0,Evening,6.1,6,6,66,69,Neutral
U0643,33,Female,Student,Action,2.1,14.7,Morning,6.5,6,9,92,91,Neutral
U0644,23,Female,Student,Action,1.3,9.1,Morning,5.7,9,3,73,74,Neutral
U0645,33,Female,Working Professional,Casual,4.7,32.9,Night,6.5,3,7,78,82,Neutral
U0646,18,Female,Student,Simulation,3.1,21.7,Morning,7.3,3,5,87,91,Neutral
U0647,26,Female,Working Professional,Casual,1.3,9.1,Evening,6.3,4,5,65,60,Neutral
U0648,23,Male,Student,Simulation,0.8,5.6,Evening,5.7,3,7,67,72,Neutral
U0649,35,Female,Student,Action,5.3,37.1,Morning,7.8,6,5,78,74,Neutral
U0650,21,Male,Student,Simulation,3.3,23.1,Morning,6.0,9,6,76,73,Neutral
U0651,21,Male,Student,Sports,5.1,35.7,Evening,7.7,3,6,84,80,Neutral
U0652,23,Female,Student,Casual,2.2,15.4,Morning,6.0,9,7,88,88,Neutral
U0653,22,Male,Student,Action,1.7,11.9,Evening,7.9,4,8,69,68,Positive
U0654,19,Male,Student,Action,4.3,30.1,Night,7.6,3,3,85,86,Neutral
U0655,27,Male,Student,Action,3.3,23.1,Night,4.7,3,5,57,53,Neutral
U0656,20,Male,Working Professional,Simulation,1.6,11.2,Evening,8.1,4,8,77,72,Positive
U0657,21,Male,Student,Casual,2.4,16.8,Morning,7.9,5,7,91,87,Neutral
U0658,34,Female,Working Professional,Casual,5.8,40.6,Night,5.2,2,8,61,59,Negative
U0659,31,Male,Student,Sports,1.5,10.5,Morning,7.2,3,4,77,78,Positive
U0660,33,Female,Working Professional,Simulation,4.7,32.9,Night,5.8,9,3,88,85,Negative
U0661,27,Female,Student,Simulation,0.7,4.9,Evening,5.8,3,6,73,75,Neutral
U0662,29,Male,Student,Casual,2.1,14.7,Evening,7.9,5,9,59,61,Neutral
U0663,30,Male,Student,Action,4.2,29.4,Evening,6.1,3,3,64,65,Neutral
U0664,33,Female,Working Professional,Casual,5.9,41.3,Evening,5.9,8,3,69,70,Negative
U0665,22,Female,Student,Action,2.5,17.5,Evening,7.2,8,6,87,86,Neutral
U0666,20,Female,Student,Strategy,3.2,22.4,Evening,5.4,4,3,61,56,Neutral
U0667,20,Female,Working Professional,Strategy,3.8,26.6,Evening,5.8,6,7,94,90,Neutral
U0668,35,Male,Student,Sports,4.1,28.7,Morning,6.5,6,7,76,79,Neutral
U0669,19,Male,Working Professional,Casual,2.6,18.2,Morning,5.8,8,6,84,79,Neutral
U0670,33,Female,Working Professional,Simulation,3.2,22.4,Morning,5.0,8,6,62,66,Neutral
U0671,29,Female,Working Professional,Action,3.3,23.1,Morning,6.1,9,7,79,83,Neutral
U0672,28,Female,Student,Sports,3.7,25.9,Evening,5.0,7,5,92,87,Neutral
U0673,25,Female,Student,Casual,6.0,42.0,Morning,6.1,2,8,70,68,Neutral
U0674,19,Female,Working Professional,Simulation,5.3,37.1,Night,5.0,4,3,89,89,Negative
U0675,30,Female,Working Professional,Simulation,5.5,38.5,Morning,5.6,9,7,56,56,Negative
U0676,28,Male,Working Professional,Puzzle,4.9,34.3,Evening,4.9,5,5,86,89,Negative
U0677,27,Female,Student,Puzzle,1.6,11.2,Night,7.0,3,9,89,87,Positive
U0678,28,Female,Student,Simulation,2.7,18.9,Night,5.4,3,8,92,88,Neutral
U0679,27,Female,Working Professional,Strategy,3.1,21.7,Evening,5.3,3,8,74,77,Neutral
U0680,18,Male,Working Professional,Strategy,2.7,18.9,Night,7.0,9,8,90,87,Neutral
U0681,31,Male,Student,Puzzle,5.8,40.6,Evening,7.5,9,5,95,98,Neutral
U0682,28,Male,Student,Sports,1.3,9.1,Evening,5.1,6,9,82,83,Neutral
U0683,30,Male,Student,Strategy,5.0,35.0,Morning,7.1,6,8,93,91,Neutral
U0684,31,Female,Student,Strategy,0.7,4.9,Morning,7.7,6,6,86,89,Positive
U0685,19,Female,Student,Action,2.0,14.0,Morning,4.6,6,8,90,87,Neutral
U0686,20,Female,Student,Strategy,2.2,15.4,Morning,5.7,3,6,78,83,Neutral
U0687,26,Female,Student,Strategy,3.6,25.2,Night,6.5,3,7,92,95,Neutral
U0688,25,Female,Student,Strategy,1.2,8.4,Morning,7.7,7,9,92,93,Positive
U0689,19,Female,Working Professional,Casual,1.5,10.5,Morning,8.4,9,6,71,75,Positive
U0690,33,Female,Working Professional,Action,2.2,15.4,Night,6.2,5,5,64,64,Neutral
U0691,35,Female,Working Professional,Casual,5.8,40.6,Night,6.9,2,8,70,69,Neutral
U0692,30,Male,Working Professional,Puzzle,2.5,17.5,Evening,7.7,3,7,70,72,Neutral
U0693,32,Female,Working Professional,Action,1.0,7.0,Evening,7.8,5,5,68,65,Positive
U0694,31,Male,Student,Casual,5.3,37.1,Evening,7.8,9,6,81,81,Neutral
U0695,23,Female,Student,Action,3.3,23.1,Evening,5.9,7,6,56,51,Neutral
U0696,34,Male,Working Professional,Puzzle,1.6,11.2,Evening,5.7,3,3,65,63,Neutral
U0697,27,Male,Student,Sports,3.1,21.7,Evening,7.4,6,4,92,92,Neutral
U0698,25,Male,Working Professional,Strategy,1.5,10.5,Evening,8.0,5,3,56,59,Positive
U0699,26,Male,Student,Puzzle,4.4,30.8,Morning,5.2,8,7,82,86,Negative
U0700,33,Male,Student,Casual,5.7,39.9,Morning,5.0,8,9,84,89,Negative
U0701,22,Female,Student,Simulation,1.5,10.5,Morning,7.9,6,5,86,87,Positive
U0702,22,Male,Working Professional,Puzzle,6.0,42.0,Morning,5.6,5,6,66,67,Negative
U0703,18,Female,Student,Puzzle,3.9,27.3,Night,8.1,7,7,84,80,Neutral
U0704,26,Male,Student,Simulation,2.7,18.9,Morning,5.3,8,8,82,86,Neutral
U0705,19,Male,Working Professional,Simulation,0.8,5.6,Night,8.2,9,5,93,98,Positive
U0706,23,Female,Student,Simulation,2.6,18.2,Evening,8.4,7,4,90,85,Neutral
U0707,31,Male,Working Professional,Action,5.6,39.2,Evening,8.0,4,3,75,78,Neutral
U0708,27,Female,Working Professional,Simulation,0.7,4.9,Evening,5.0,6,8,78,79,Neutral
U0709,32,Male,Student,Strategy,2.9,20.3,Morning,5.2,9,9,64,67,Neutral
U0710,21,Female,Student,Sports,1.8,12.6,Evening,4.6,6,4,84,85,Neutral
U0711,21,Female,Student,Strategy,5.9,41.3,Evening,6.7,9,6,62,59,Neutral
U0712,18,Male,Working Professional,Action,1.5,10.5,Morning,5.2,6,7,92,90,Neutral
U0713,21,Female,Working Professional,Simulation,4.7,32.9,Morning,7.2,7,3,73,78,Neutral
U0714,26,Male,Working Professional,Action,5.1,35.7,Night,5.1,3,6,85,87,Negative
U0715,27,Female,Student,Casual,3.9,27.3,Morning,6.3,4,4,58,63,Neutral
U0716,25,Female,Student,Action,3.5,24.5,Morning,6.9,3,6,71,68,Neutral
U0717,27,Female,Working Professional,Casual,1.4,9.8,Evening,7.6,6,8,64,60,Positive
U0718,34,Male,Working Professional,Sports,5.5,38.5,Evening,6.9,7,8,61,61,Neutral
U0719,23,Female,Working Professional,Action,3.1,21.7,Morning,6.8,8,3,82,82,Neutral
U0720,34,Male,Working Professional,Sports,3.3,23.1,Evening,8.4,5,8,64,66,Neutral
U0721,27,Male,Working Professional,Puzzle,0.9,6.3,Night,7.7,6,4,63,68,Positive
U0722,31,Female,Student,Sports,0.8,5.6,Night,4.8,2,7,61,64,Neutral
U0723,34,Male,Student,Casual,4.5,31.5,Night,7.8,7,5,92,88,Neutral
U0724,27,Female,Working Professional,Casual,3.0,21.0,Evening,7.6,8,3,60,61,Neutral
U0725,26,Male,Working Professional,Simulation,3.9,27.3,Morning,5.6,4,4,66,62,Neutral
U0726,30,Female,Working Professional,Simulation,0.5,3.5,Night,5.0,4,8,85,87,Neutral
U0727,22,Male,Student,Strategy,2.5,17.5,Morning,7.2,8,9,74,70,Neutral
U0728,33,Male,Student,Sports,5.0,35.0,Night,7.3,5,9,56,54,Neutral
U0729,33,Female,Student,Action,5.2,36.4,Morning,6.7,3,5,84,81,Neutral
U0730,32,Male,Student,Puzzle,5.5,38.5,Night,7.5,9,6,85,80,Neutral
U0731,31,Female,Working Professional,Casual,5.1,35.7,Night,6.1,7,3,61,66,Neutral
U0732,33,Female,Student,Casual,3.8,26.6,Morning,6.7,6,3,86,87,Neutral
U0733,31,Female,Student,Sports,3.4,23.8,Night,6.2,7,7,59,58,Neutral
U0734,24,Female,Working Professional,Sports,5.7,39.9,Morning,5.9,8,3,65,64,Negative
U0735,27,Female,Working Professional,Casual,3.3,23.1,Night,6.9,7,7,84,81,Neutral
U0736,20,Female,Student,Strategy,4.5,31.5,Morning,7.7,4,7,68,67,Neutral
U0737,24,Male,Student,Puzzle,1.4,9.8,Evening,6.5,8,6,74,72,Neutral
U0738,31,Male,Student,Action,2.5,17.5,Night,5.1,2,9,59,59,Neutral
U0739,35,Female,Student,Casual,1.7,11.9,Night,5.5,7,9,77,72,Neutral
U0740,21,Male,Student,Simulation,3.8,26.6,Morning,4.9,2,6,84,80,Neutral
U0741,32,Female,Student,Strategy,1.4,9.8,Night,5.0,5,5,65,64,Neutral
U0742,31,Male,Student,Sports,2.5,17.5,Evening,7.8,3,9,67,69,Neutral
U0743,25,Male,Working Professional,Strategy,2.1,14.7,Morning,5.2,6,5,81,81,Neutral
U0744,29,Male,Working Professional,Strategy,4.9,34.3,Morning,6.2,8,6,88,93,Neutral
U0745,30,Male,Working Professional,Action,4.4,30.8,Evening,6.6,3,3,76,76,Neutral
U0746,34,Female,Working Professional,Sports,4.7,32.9,Night,7.1,4,7,58,63,Neutral
